,history_length,learning_rate,step,training_loss,training_accuracy,validation_loss,validation_accuracy
667,1.0,0.001,671.0,0.5425126552581787,80.46875,2.6165244579315186,35.9375
668,1.0,0.001,681.0,0.542339026927948,77.34375,1.5306460857391357,46.875
669,1.0,0.001,691.0,0.5015683174133301,82.03125,1.016167402267456,57.8125
670,1.0,0.001,701.0,0.48125237226486206,80.46875,0.982856035232544,64.0625
671,1.0,0.001,711.0,0.563569188117981,79.6875,0.8528790473937988,65.625
672,1.0,0.001,721.0,0.49215149879455566,82.03125,0.8191320896148682,64.0625
673,1.0,0.001,731.0,0.4109176993370056,82.8125,1.954963207244873,29.6875
674,1.0,0.001,741.0,0.49049100279808044,82.8125,0.8374431133270264,63.28125
675,1.0,0.001,751.0,0.6183448433876038,75.78125,0.6341986656188965,71.09375
676,1.0,0.001,761.0,0.45614269375801086,84.375,0.7325114607810974,67.1875
677,1.0,0.001,771.0,0.5611427426338196,73.4375,2.5187668800354004,35.9375
678,1.0,0.001,781.0,0.4759015142917633,79.6875,2.410085678100586,34.375
679,1.0,0.001,791.0,0.5362526178359985,76.5625,0.8690047264099121,63.28125
680,1.0,0.001,801.0,0.6274887323379517,72.65625,0.7077940702438354,67.1875
681,1.0,0.001,811.0,0.4621136784553528,80.46875,0.908313512802124,61.71875
682,1.0,0.001,821.0,0.4541417062282562,82.8125,1.625817060470581,45.3125
683,1.0,0.001,831.0,0.49798572063446045,81.25,0.9164376258850098,57.03125
684,1.0,0.001,841.0,0.4308789074420929,79.6875,0.7816615700721741,68.75
685,1.0,0.001,851.0,0.3826039731502533,87.5,1.1133246421813965,58.59375
686,1.0,0.001,861.0,0.46618038415908813,83.59375,0.9811474680900574,57.8125
687,1.0,0.001,871.0,0.4718506634235382,78.125,0.7407957315444946,69.53125
688,1.0,0.001,881.0,0.5019488334655762,84.375,1.2761300802230835,63.28125
689,1.0,0.001,891.0,0.4687657654285431,76.5625,0.9296624064445496,61.71875
690,1.0,0.001,901.0,0.5001627802848816,78.90625,1.2402174472808838,54.6875
691,1.0,0.001,911.0,0.4397960603237152,85.15625,0.9001608490943909,62.5
692,1.0,0.001,921.0,0.43833574652671814,80.46875,1.2474040985107422,62.5
693,1.0,0.001,931.0,0.42206040024757385,85.9375,0.9152532815933228,65.625
694,1.0,0.001,941.0,0.4914450943470001,78.90625,0.9929919242858887,59.375
695,1.0,0.001,951.0,0.5445398092269897,79.6875,0.5790534019470215,74.21875
696,1.0,0.001,961.0,0.427862286567688,83.59375,0.9956135153770447,61.71875
697,1.0,0.001,971.0,0.5473295450210571,76.5625,1.2438101768493652,57.8125
698,1.0,0.001,981.0,0.4399048984050751,81.25,0.7667051553726196,69.53125
699,1.0,0.001,991.0,0.42039793729782104,84.375,0.7825565338134766,67.96875
700,3.0,0.01,1.0,1.6432853937149048,11.71875,22.742372512817383,24.21875
701,3.0,0.01,11.0,1.4867202043533325,41.40625,6.646735191345215,24.21875
702,3.0,0.01,21.0,1.0709835290908813,57.8125,1.2235132455825806,40.625
703,3.0,0.01,31.0,0.9978675842285156,64.0625,1.0967401266098022,62.5
704,3.0,0.01,41.0,1.1850591897964478,53.90625,1.0638779401779175,57.8125
705,3.0,0.01,51.0,0.9079450368881226,62.5,0.9701752662658691,58.59375
706,3.0,0.01,61.0,1.0133322477340698,61.71875,1.3244353532791138,36.71875
707,3.0,0.01,71.0,1.0519531965255737,51.5625,1.260430097579956,40.625
708,3.0,0.01,81.0,0.936882734298706,59.375,0.7662889361381531,69.53125
709,3.0,0.01,91.0,0.8774247765541077,64.84375,0.9680325984954834,60.9375
710,3.0,0.01,101.0,0.920106828212738,59.375,0.8852400183677673,62.5
711,3.0,0.01,111.0,1.0041561126708984,57.03125,1.1590496301651,50.78125
712,3.0,0.01,121.0,0.8881291747093201,66.40625,0.9284668564796448,55.46875
713,3.0,0.01,131.0,0.7795577049255371,66.40625,1.2791733741760254,35.15625
714,3.0,0.01,141.0,0.8127031326293945,67.96875,1.3354625701904297,29.6875
715,3.0,0.01,151.0,0.7936172485351562,67.96875,1.1285406351089478,49.21875
716,3.0,0.01,161.0,0.889904260635376,60.9375,0.7213663458824158,67.96875
717,3.0,0.01,171.0,0.8007465600967407,67.1875,0.9069048762321472,65.625
718,3.0,0.01,181.0,0.9679062962532043,57.03125,0.9371737837791443,52.34375
719,3.0,0.01,191.0,0.923103392124176,60.9375,0.721172571182251,71.09375
720,3.0,0.01,201.0,0.7946678400039673,64.0625,0.8296405673027039,68.75
721,3.0,0.01,211.0,0.8503281474113464,61.71875,1.0181549787521362,56.25
722,3.0,0.01,221.0,0.8503679037094116,64.0625,0.9975699782371521,53.125
723,3.0,0.01,231.0,0.928260862827301,54.6875,0.9102923274040222,58.59375
724,3.0,0.01,241.0,0.8464298248291016,67.96875,0.8722110986709595,57.8125
725,3.0,0.01,251.0,0.7785409092903137,67.1875,1.548132300376892,18.75
726,3.0,0.01,261.0,0.8549937009811401,62.5,0.8379961252212524,65.625
727,3.0,0.01,271.0,0.8744125366210938,60.15625,0.7969080209732056,64.0625
728,3.0,0.01,281.0,0.7274888157844543,69.53125,0.7674940824508667,67.96875
729,3.0,0.01,291.0,0.8653925061225891,62.5,1.6165237426757812,33.59375
730,3.0,0.01,301.0,0.8056755065917969,60.15625,1.2437517642974854,35.9375
731,3.0,0.01,311.0,0.7772043347358704,70.3125,0.9795829653739929,58.59375
732,3.0,0.01,321.0,0.6805559396743774,71.09375,0.7953253388404846,67.1875
733,3.0,0.01,331.0,0.8108242154121399,64.0625,1.0455554723739624,50.78125
734,3.0,0.01,341.0,0.7801060080528259,62.5,1.164214015007019,50.78125
735,3.0,0.01,351.0,0.7577642202377319,71.09375,1.503810167312622,28.90625
736,3.0,0.01,361.0,0.8148916363716125,66.40625,0.9117211103439331,52.34375
737,3.0,0.01,371.0,0.7771533131599426,69.53125,0.8665023446083069,64.84375
738,3.0,0.01,381.0,0.742462694644928,71.875,0.6660429835319519,75.0
739,3.0,0.01,391.0,0.7359717488288879,67.96875,0.7687711119651794,65.625
740,3.0,0.01,401.0,0.7151229977607727,67.96875,0.7928031086921692,63.28125
741,3.0,0.01,411.0,0.7825668454170227,71.875,0.7957383990287781,61.71875
742,3.0,0.01,421.0,0.7089970707893372,74.21875,1.326383113861084,39.0625
743,3.0,0.01,431.0,0.6982483267784119,65.625,1.507651925086975,28.125
744,3.0,0.01,441.0,0.8243650794029236,67.1875,1.6901179552078247,37.5
745,3.0,0.01,451.0,0.7360578179359436,73.4375,2.3069968223571777,34.375
746,3.0,0.01,461.0,0.756793737411499,67.96875,0.896293044090271,57.8125
747,3.0,0.01,471.0,0.7794777154922485,67.96875,0.9436049461364746,60.15625
748,3.0,0.01,481.0,0.6606873273849487,68.75,1.171570062637329,39.84375
749,3.0,0.01,491.0,0.7247366905212402,67.96875,1.4280974864959717,42.1875
750,3.0,0.01,501.0,0.819074273109436,60.15625,0.8829374313354492,61.71875
751,3.0,0.01,511.0,0.7602245807647705,59.375,0.7859184741973877,70.3125
752,3.0,0.01,521.0,0.7058552503585815,66.40625,0.7415682673454285,66.40625
753,3.0,0.01,531.0,0.7577158808708191,67.1875,0.7163293361663818,70.3125
754,3.0,0.01,541.0,0.7825047373771667,67.96875,1.3088887929916382,46.875
755,3.0,0.01,551.0,0.6707316637039185,75.0,1.4456472396850586,30.46875
756,3.0,0.01,561.0,0.7898461222648621,65.625,1.1438428163528442,46.09375
757,3.0,0.01,571.0,0.7658135890960693,67.1875,0.7886780500411987,64.84375
758,3.0,0.01,581.0,0.7558382749557495,62.5,1.2745283842086792,42.96875
759,3.0,0.01,591.0,0.6697067618370056,71.875,2.0214779376983643,17.96875
760,3.0,0.01,601.0,0.7277771234512329,72.65625,0.7567506432533264,69.53125
761,3.0,0.01,611.0,0.6417407393455505,73.4375,0.8490298986434937,64.84375
762,3.0,0.01,621.0,0.730658769607544,67.1875,1.2409677505493164,38.28125
763,3.0,0.01,631.0,0.7364730834960938,69.53125,1.2702357769012451,57.03125
764,3.0,0.01,641.0,0.692337691783905,68.75,0.8842424750328064,60.9375
765,3.0,0.01,651.0,0.7034119963645935,71.875,0.7112557888031006,70.3125
766,3.0,0.01,661.0,0.8169265389442444,62.5,1.2954881191253662,56.25
767,3.0,0.01,671.0,0.7442917823791504,65.625,2.0738699436187744,21.875
768,3.0,0.01,681.0,0.7011191844940186,69.53125,0.8933018445968628,64.0625
769,3.0,0.01,691.0,0.6717742681503296,64.0625,0.8519393801689148,64.0625
770,3.0,0.01,701.0,0.6849654912948608,76.5625,1.8087265491485596,22.65625
771,3.0,0.01,711.0,0.7530869245529175,64.84375,0.9679411053657532,67.1875
772,3.0,0.01,721.0,0.743888795375824,67.1875,0.6845301389694214,67.96875
773,3.0,0.01,731.0,0.7833770513534546,67.96875,0.7462767958641052,68.75
774,3.0,0.01,741.0,0.6801553964614868,71.09375,1.1749320030212402,43.75
775,3.0,0.01,751.0,0.6409308910369873,70.3125,0.9869099855422974,55.46875
776,3.0,0.01,761.0,0.6448436379432678,75.78125,0.7961651086807251,61.71875
777,3.0,0.01,771.0,0.6572378277778625,71.875,0.6679263114929199,74.21875
778,3.0,0.01,781.0,0.632289469242096,70.3125,0.8025986552238464,70.3125
779,3.0,0.01,791.0,0.7298797965049744,62.5,0.7462354302406311,64.84375
780,3.0,0.01,801.0,0.6890897154808044,71.875,0.9896138906478882,57.03125
781,3.0,0.01,811.0,0.6760551333427429,74.21875,0.7244594097137451,67.1875
782,3.0,0.01,821.0,0.692358136177063,72.65625,2.0477192401885986,27.34375
783,3.0,0.01,831.0,0.751037061214447,61.71875,0.7772279381752014,69.53125
784,3.0,0.01,841.0,0.6645714640617371,70.3125,0.8075762987136841,63.28125
785,3.0,0.01,851.0,0.7120147943496704,67.96875,1.6568235158920288,31.25
786,3.0,0.01,861.0,0.6429121494293213,74.21875,0.7943334579467773,65.625
787,3.0,0.01,871.0,0.6767587065696716,68.75,0.7914418578147888,60.9375
788,3.0,0.01,881.0,0.6510521769523621,66.40625,0.8153809905052185,61.71875
789,3.0,0.01,891.0,0.8195804953575134,64.0625,0.7691599726676941,66.40625
790,3.0,0.01,901.0,0.7309090495109558,73.4375,0.8964966535568237,60.9375
791,3.0,0.01,911.0,0.6776715517044067,73.4375,0.8582797050476074,65.625
792,3.0,0.01,921.0,0.7638887763023376,69.53125,1.3177480697631836,47.65625
793,3.0,0.01,931.0,0.9533426761627197,64.0625,0.7812592387199402,67.1875
794,3.0,0.01,941.0,0.7514209747314453,62.5,0.6878377795219421,66.40625
795,3.0,0.01,951.0,0.6733954548835754,69.53125,1.8139525651931763,35.9375
796,3.0,0.01,961.0,0.6319790482521057,67.96875,1.494280457496643,44.53125
797,3.0,0.01,971.0,0.7225409746170044,74.21875,0.8506433367729187,59.375
798,3.0,0.01,981.0,0.70815110206604,70.3125,0.7400067448616028,73.4375
799,3.0,0.01,991.0,0.6122233867645264,78.125,0.980687141418457,60.15625
800,1.0,0.001,1.0,1.6178685426712036,21.09375,1.6207659244537354,23.4375
801,1.0,0.001,11.0,0.9642494320869446,60.15625,1.5276819467544556,32.8125
802,1.0,0.001,21.0,0.9316791296005249,61.71875,1.1036620140075684,62.5
803,1.0,0.001,31.0,1.0069282054901123,56.25,0.9797098636627197,59.375
804,1.0,0.001,41.0,0.8809708952903748,63.28125,0.9196814298629761,64.0625
805,1.0,0.001,51.0,0.7617944478988647,70.3125,0.8719877004623413,64.84375
806,1.0,0.001,61.0,0.919451117515564,59.375,2.0670154094696045,41.40625
807,1.0,0.001,71.0,0.876227617263794,64.0625,1.0499353408813477,53.125
808,1.0,0.001,81.0,0.9315075874328613,57.8125,0.9045484066009521,60.15625
809,1.0,0.001,91.0,0.8412225246429443,66.40625,1.0174678564071655,53.90625
810,1.0,0.001,101.0,0.7066552639007568,67.96875,0.8337479829788208,64.84375
811,1.0,0.001,111.0,0.6610494256019592,69.53125,0.8067030906677246,65.625
812,1.0,0.001,121.0,0.7573378682136536,70.3125,0.8460500240325928,67.96875
813,1.0,0.001,131.0,0.7904428243637085,67.96875,0.7327146530151367,68.75
814,1.0,0.001,141.0,0.7954656481742859,66.40625,0.8535311818122864,64.84375
815,1.0,0.001,151.0,0.578312337398529,79.6875,0.8578500151634216,66.40625
816,1.0,0.001,161.0,0.7761067152023315,60.15625,0.9951255321502686,60.9375
817,1.0,0.001,171.0,0.6651493906974792,70.3125,0.7561878561973572,67.96875
818,1.0,0.001,181.0,0.924917459487915,59.375,0.7612202167510986,70.3125
819,1.0,0.001,191.0,0.7346229553222656,66.40625,0.8351156711578369,68.75
820,1.0,0.001,201.0,0.7177055478096008,71.09375,1.6026222705841064,41.40625
821,1.0,0.001,211.0,0.8010990619659424,65.625,1.011790156364441,59.375
822,1.0,0.001,221.0,0.6976380348205566,71.875,0.9647219181060791,59.375
823,1.0,0.001,231.0,0.6782994270324707,75.78125,1.5111531019210815,50.0
824,1.0,0.001,241.0,0.6502583026885986,71.875,0.8319621682167053,71.09375
825,1.0,0.001,251.0,0.726219892501831,73.4375,0.8002955317497253,63.28125
826,1.0,0.001,261.0,0.7239294648170471,71.875,0.7112647294998169,64.84375
827,1.0,0.001,271.0,0.5624443888664246,76.5625,0.6179128289222717,73.4375
828,1.0,0.001,281.0,0.6898557543754578,75.0,0.7194072604179382,69.53125
829,1.0,0.001,291.0,0.6948291659355164,75.78125,1.2830700874328613,53.90625
830,1.0,0.001,301.0,0.7125239968299866,70.3125,0.7351310849189758,65.625
831,1.0,0.001,311.0,0.8248900175094604,60.9375,0.8302666544914246,64.0625
832,1.0,0.001,321.0,0.5979101657867432,75.78125,0.810426652431488,68.75
833,1.0,0.001,331.0,0.7177760004997253,75.78125,0.9930363893508911,57.03125
834,1.0,0.001,341.0,0.7170255780220032,70.3125,0.7427204847335815,71.09375
835,1.0,0.001,351.0,0.5841706991195679,75.0,0.7249435782432556,67.1875
836,1.0,0.001,361.0,0.5831762552261353,73.4375,1.2153507471084595,57.03125
837,1.0,0.001,371.0,0.6892986297607422,71.09375,0.7639892101287842,66.40625
838,1.0,0.001,381.0,0.5538862347602844,72.65625,0.8906526565551758,64.84375
839,1.0,0.001,391.0,0.5578127503395081,78.125,0.7403779625892639,69.53125
840,1.0,0.001,401.0,0.6396333575248718,72.65625,0.9484879970550537,60.9375
841,1.0,0.001,411.0,0.6986684799194336,71.875,0.8182843327522278,64.84375
842,1.0,0.001,421.0,0.5621351003646851,75.78125,0.7344661951065063,64.84375
843,1.0,0.001,431.0,0.6258138418197632,69.53125,1.5208250284194946,48.4375
844,1.0,0.001,441.0,0.7324188351631165,65.625,0.9021334648132324,63.28125
845,1.0,0.001,451.0,0.5702338814735413,73.4375,0.8443342447280884,66.40625
846,1.0,0.001,461.0,0.7251859903335571,73.4375,0.7464797496795654,68.75
847,1.0,0.001,471.0,0.6595743298530579,70.3125,1.305851936340332,51.5625
848,1.0,0.001,481.0,0.5724309086799622,78.90625,1.3610085248947144,52.34375
849,1.0,0.001,491.0,0.7079895734786987,72.65625,0.8772832751274109,64.84375
850,1.0,0.001,501.0,0.5757438540458679,79.6875,1.3347316980361938,43.75
851,1.0,0.001,511.0,0.6084199547767639,74.21875,0.8317866325378418,67.96875
852,1.0,0.001,521.0,0.5975505709648132,71.875,0.7662380933761597,67.1875
853,1.0,0.001,531.0,0.5829935669898987,77.34375,1.7447950839996338,41.40625
854,1.0,0.001,541.0,0.564946174621582,75.78125,0.6590070128440857,74.21875
855,1.0,0.001,551.0,0.4517871141433716,82.8125,0.5527419447898865,76.5625
856,1.0,0.001,561.0,0.5086446404457092,78.125,0.652821958065033,68.75
857,1.0,0.001,571.0,0.6794633865356445,70.3125,1.7299227714538574,40.625
858,1.0,0.001,581.0,0.5704968571662903,75.78125,0.8372583389282227,63.28125
859,1.0,0.001,591.0,0.6597744226455688,70.3125,0.7153282761573792,65.625
860,1.0,0.001,601.0,0.6019473075866699,74.21875,0.8048489689826965,56.25
861,1.0,0.001,611.0,0.6533868312835693,75.0,1.019997239112854,61.71875
862,1.0,0.001,621.0,0.6099536418914795,72.65625,1.077520728111267,53.90625
863,1.0,0.001,631.0,0.5451868176460266,78.90625,0.6058547496795654,74.21875
864,1.0,0.001,641.0,0.5625625848770142,76.5625,0.6592238545417786,72.65625
865,1.0,0.001,651.0,0.4248866140842438,84.375,0.5778002738952637,75.0
866,1.0,0.001,661.0,0.6243088245391846,75.78125,0.9044033288955688,62.5
867,1.0,0.001,671.0,0.599415123462677,76.5625,0.8276256918907166,68.75
868,1.0,0.001,681.0,0.5133786201477051,78.125,0.7262248396873474,68.75
869,1.0,0.001,691.0,0.5280710458755493,75.78125,0.5855935215950012,78.90625
870,1.0,0.001,701.0,0.4658801853656769,84.375,0.625822126865387,75.0
871,1.0,0.001,711.0,0.5509346723556519,80.46875,1.1510629653930664,53.90625
872,1.0,0.001,721.0,0.5824679732322693,80.46875,0.8675020337104797,58.59375
873,1.0,0.001,731.0,0.4969519376754761,78.90625,1.7629579305648804,42.96875
874,1.0,0.001,741.0,0.43911901116371155,84.375,0.9765609502792358,64.0625
875,1.0,0.001,751.0,0.5985603332519531,81.25,0.8402571678161621,69.53125
876,1.0,0.001,761.0,0.4716787338256836,84.375,0.7773314714431763,71.09375
877,1.0,0.001,771.0,0.4569210112094879,78.125,0.7077081799507141,69.53125
878,1.0,0.001,781.0,0.5482245683670044,78.125,1.5478737354278564,52.34375
879,1.0,0.001,791.0,0.4435923397541046,81.25,0.9069288969039917,60.15625
880,1.0,0.001,801.0,0.5314985513687134,78.90625,0.740443229675293,70.3125
881,1.0,0.001,811.0,0.5178731679916382,75.78125,0.7351714372634888,70.3125
882,1.0,0.001,821.0,0.5375609993934631,77.34375,0.6752443313598633,70.3125
883,1.0,0.001,831.0,0.5163736939430237,84.375,4.3609185218811035,24.21875
884,1.0,0.001,841.0,0.6004362106323242,78.125,0.9488065242767334,60.15625
885,1.0,0.001,851.0,0.6043781042098999,75.0,1.2649505138397217,55.46875
886,1.0,0.001,861.0,0.5564635992050171,73.4375,0.954825758934021,60.9375
887,1.0,0.001,871.0,0.4689735472202301,80.46875,0.8681411743164062,65.625
888,1.0,0.001,881.0,0.6150540113449097,73.4375,0.9152854681015015,61.71875
889,1.0,0.001,891.0,0.49923235177993774,78.125,1.0076510906219482,60.15625
890,1.0,0.001,901.0,0.4799041152000427,80.46875,0.7307703495025635,68.75
891,1.0,0.001,911.0,0.46629244089126587,83.59375,0.6586402058601379,73.4375
892,1.0,0.001,921.0,0.5444225072860718,77.34375,0.7939524054527283,65.625
893,1.0,0.001,931.0,0.42824676632881165,81.25,0.9560196399688721,69.53125
894,1.0,0.001,941.0,0.5256744623184204,82.8125,1.094544529914856,62.5
895,1.0,0.001,951.0,0.5494022369384766,74.21875,0.7968800067901611,63.28125
896,1.0,0.001,961.0,0.661961019039154,71.875,0.6202707886695862,73.4375
897,1.0,0.001,971.0,0.4887295365333557,80.46875,0.8134238719940186,70.3125
898,1.0,0.001,981.0,0.456758052110672,81.25,0.7353724241256714,72.65625
899,1.0,0.001,991.0,0.5404976010322571,77.34375,0.8490540385246277,66.40625
900,1.0,1e-05,1.0,1.6608295440673828,17.96875,1.605401635169983,21.09375
901,1.0,1e-05,11.0,1.586822748184204,21.875,1.6165850162506104,18.75
902,1.0,1e-05,21.0,1.5631667375564575,19.53125,1.6089128255844116,21.09375
903,1.0,1e-05,31.0,1.530458688735962,32.03125,1.5926964282989502,22.65625
904,1.0,1e-05,41.0,1.480326533317566,42.96875,1.5149180889129639,45.3125
905,1.0,1e-05,51.0,1.4668359756469727,50.78125,1.4662885665893555,50.0
906,1.0,1e-05,61.0,1.4242712259292603,47.65625,1.4277747869491577,55.46875
907,1.0,1e-05,71.0,1.3855137825012207,53.125,1.3825485706329346,52.34375
908,1.0,1e-05,81.0,1.3440216779708862,55.46875,1.341786503791809,55.46875
909,1.0,1e-05,91.0,1.2432634830474854,67.1875,1.2832024097442627,65.625
910,1.0,1e-05,101.0,1.2761138677597046,57.8125,1.2597459554672241,61.71875
911,1.0,1e-05,111.0,1.2431156635284424,50.78125,1.1993705034255981,58.59375
912,1.0,1e-05,121.0,1.2220736742019653,62.5,1.1811350584030151,59.375
913,1.0,1e-05,131.0,1.2262424230575562,57.8125,1.1676734685897827,56.25
914,1.0,1e-05,141.0,1.1180164813995361,61.71875,1.1467851400375366,56.25
915,1.0,1e-05,151.0,1.1665542125701904,58.59375,1.1446962356567383,55.46875
916,1.0,1e-05,161.0,1.0901700258255005,58.59375,1.1105015277862549,60.15625
917,1.0,1e-05,171.0,1.1242344379425049,57.8125,1.0718929767608643,62.5
918,1.0,1e-05,181.0,1.1003979444503784,58.59375,1.1050668954849243,61.71875
919,1.0,1e-05,191.0,1.0782650709152222,60.15625,1.0419310331344604,63.28125
920,1.0,1e-05,201.0,1.1215111017227173,57.8125,1.021401047706604,65.625
921,1.0,1e-05,211.0,1.064980149269104,59.375,1.0142799615859985,57.8125
922,1.0,1e-05,221.0,1.068237066268921,56.25,1.0651041269302368,64.84375
923,1.0,1e-05,231.0,0.9882498979568481,60.15625,0.9235259294509888,69.53125
924,1.0,1e-05,241.0,0.9081974029541016,63.28125,1.058189868927002,58.59375
925,1.0,1e-05,251.0,0.9708962440490723,68.75,1.0030747652053833,60.9375
926,1.0,1e-05,261.0,0.9577338099479675,68.75,0.9178754091262817,65.625
927,1.0,1e-05,271.0,0.9375488758087158,62.5,0.9959591031074524,58.59375
928,1.0,1e-05,281.0,1.066908597946167,57.8125,0.9452349543571472,63.28125
929,1.0,1e-05,291.0,0.9535777568817139,62.5,0.8942530751228333,68.75
930,1.0,1e-05,301.0,0.9553724527359009,64.84375,0.9302446842193604,63.28125
931,1.0,1e-05,311.0,0.9934121370315552,65.625,0.9500277638435364,60.9375
932,1.0,1e-05,321.0,1.0049456357955933,62.5,0.894766092300415,64.84375
933,1.0,1e-05,331.0,0.9809412360191345,63.28125,0.889187753200531,63.28125
934,1.0,1e-05,341.0,0.8981809020042419,65.625,0.9465625882148743,61.71875
935,1.0,1e-05,351.0,1.0178173780441284,53.90625,0.8547412157058716,67.96875
936,1.0,1e-05,361.0,0.9007038474082947,61.71875,0.8794745802879333,63.28125
937,1.0,1e-05,371.0,0.9709185361862183,60.9375,0.8471317291259766,67.1875
938,1.0,1e-05,381.0,0.8863882422447205,69.53125,0.8726090788841248,64.0625
939,1.0,1e-05,391.0,1.0558301210403442,60.9375,0.9467074871063232,62.5
940,1.0,1e-05,401.0,0.9750843644142151,62.5,1.006012201309204,58.59375
941,1.0,1e-05,411.0,1.0011603832244873,54.6875,0.909920871257782,60.9375
942,1.0,1e-05,421.0,0.9438653588294983,61.71875,0.9200462698936462,58.59375
943,1.0,1e-05,431.0,0.9762020707130432,57.8125,0.8801190853118896,64.0625
944,1.0,1e-05,441.0,0.9350756406784058,65.625,0.9685662388801575,60.15625
945,1.0,1e-05,451.0,0.9065982699394226,68.75,0.9371569752693176,60.15625
946,1.0,1e-05,461.0,0.9534292221069336,57.8125,0.7784749865531921,66.40625
947,1.0,1e-05,471.0,0.8235902786254883,68.75,0.910642147064209,62.5
948,1.0,1e-05,481.0,0.8514269590377808,67.1875,0.8949286937713623,57.8125
949,1.0,1e-05,491.0,0.9026361703872681,63.28125,0.8101547956466675,65.625
950,1.0,1e-05,501.0,0.8987323045730591,63.28125,0.8490381836891174,70.3125
951,1.0,1e-05,511.0,0.7904232740402222,69.53125,0.9406882524490356,60.15625
952,1.0,1e-05,521.0,0.9704393148422241,55.46875,0.7788593173027039,69.53125
953,1.0,1e-05,531.0,0.9282766580581665,63.28125,0.8871670365333557,60.15625
954,1.0,1e-05,541.0,0.6990368366241455,71.875,0.8799301981925964,61.71875
955,1.0,1e-05,551.0,0.891550600528717,65.625,0.8347365260124207,68.75
956,1.0,1e-05,561.0,0.85288405418396,64.0625,0.9747178554534912,57.8125
957,1.0,1e-05,571.0,0.9067818522453308,63.28125,0.7847716212272644,66.40625
958,1.0,1e-05,581.0,0.6907371878623962,75.0,0.8337193727493286,60.9375
959,1.0,1e-05,591.0,0.8649006485939026,67.96875,0.7770723104476929,65.625
960,1.0,1e-05,601.0,0.9771003723144531,60.9375,0.9013981819152832,65.625
961,1.0,1e-05,611.0,0.9321920871734619,61.71875,0.8177151083946228,66.40625
962,1.0,1e-05,621.0,0.7317628860473633,72.65625,0.8186384439468384,66.40625
963,1.0,1e-05,631.0,0.9688417911529541,60.15625,0.8506218194961548,57.8125
964,1.0,1e-05,641.0,0.6924816370010376,71.875,0.7962408065795898,67.1875
965,1.0,1e-05,651.0,0.7711683511734009,71.875,0.9516164064407349,65.625
966,1.0,1e-05,661.0,0.8469272255897522,65.625,0.8582742810249329,64.0625
967,1.0,1e-05,671.0,0.8097057342529297,64.84375,0.9193164110183716,60.15625
968,1.0,1e-05,681.0,0.7993283271789551,67.96875,0.8046660423278809,64.0625
969,1.0,1e-05,691.0,0.9543195366859436,59.375,0.7689897418022156,66.40625
970,1.0,1e-05,701.0,0.9390004873275757,65.625,0.8340549468994141,62.5
971,1.0,1e-05,711.0,0.8536913990974426,63.28125,0.8134520649909973,66.40625
972,1.0,1e-05,721.0,0.9690915942192078,60.15625,0.8122546076774597,63.28125
973,1.0,1e-05,731.0,0.6884235739707947,78.90625,0.8177412748336792,64.0625
974,1.0,1e-05,741.0,0.8737711310386658,67.1875,0.7494482398033142,66.40625
975,1.0,1e-05,751.0,0.8757381439208984,69.53125,0.800586998462677,65.625
976,1.0,1e-05,761.0,0.8159283995628357,68.75,0.786504328250885,64.0625
977,1.0,1e-05,771.0,0.7498199939727783,72.65625,0.7125245332717896,71.09375
978,1.0,1e-05,781.0,0.8486917614936829,66.40625,0.9209095239639282,61.71875
979,1.0,1e-05,791.0,0.7581501007080078,69.53125,0.9063916802406311,62.5
980,1.0,1e-05,801.0,0.860987663269043,66.40625,0.7235771417617798,73.4375
981,1.0,1e-05,811.0,0.8788686990737915,62.5,0.7877007722854614,62.5
982,1.0,1e-05,821.0,0.9935262203216553,60.15625,0.8004852533340454,65.625
983,1.0,1e-05,831.0,0.8415648341178894,66.40625,0.7837088704109192,71.09375
984,1.0,1e-05,841.0,0.8811911344528198,64.84375,0.8796442151069641,57.8125
985,1.0,1e-05,851.0,0.932729959487915,62.5,0.7568782567977905,71.875
986,1.0,1e-05,861.0,0.8024837970733643,67.96875,0.8026832342147827,70.3125
987,1.0,1e-05,871.0,0.7455999851226807,67.96875,0.8627833127975464,66.40625
988,1.0,1e-05,881.0,0.7109676599502563,75.78125,0.8537613153457642,63.28125
989,1.0,1e-05,891.0,0.8192923069000244,70.3125,0.7086127996444702,72.65625
990,1.0,1e-05,901.0,0.7556687593460083,69.53125,0.7225740551948547,72.65625
991,1.0,1e-05,911.0,0.8725787401199341,67.1875,0.8155446648597717,62.5
992,1.0,1e-05,921.0,0.837594211101532,65.625,0.7924405932426453,72.65625
993,1.0,1e-05,931.0,0.7303001284599304,67.96875,0.7715494632720947,67.96875
994,1.0,1e-05,941.0,0.7816237211227417,66.40625,0.7775624394416809,68.75
995,1.0,1e-05,951.0,0.8256247043609619,67.1875,0.8148794174194336,69.53125
996,1.0,1e-05,961.0,0.8662171363830566,61.71875,0.7481729388237,67.1875
997,1.0,1e-05,971.0,0.973957896232605,59.375,0.7908674478530884,67.1875
998,1.0,1e-05,981.0,0.7654871940612793,66.40625,0.7189851999282837,70.3125
999,1.0,1e-05,991.0,0.7179940938949585,71.875,0.7833304405212402,68.75
1000,5.0,0.0001,1.0,1.5960755348205566,24.21875,1.6124579906463623,20.3125
1001,5.0,0.0001,11.0,1.3268320560455322,53.90625,1.6008833646774292,25.78125
1002,5.0,0.0001,21.0,1.0464445352554321,61.71875,1.434363603591919,66.40625
